order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4096,4196,Amanda Parker,4,GTAV,Video Game,UPI,28,1680,2020-03-18 22:39:59,USA,"Washington, DC",www.fatbraintoys.com,81378,Y,
4097,4197,Mrs. Elizabeth Galvan,19,Candy Land,Board Game,Internet Banking,15,300,2022-05-05 15:26:51,South Africa,Pietermaritzburg,www.affariyet.za,33107,Y,
4098,4198,Amanda Trevino,22,Battleship,Board Game,Wallet,30,600,2021-06-14 02:11:40,Mexico,Puerto Vallarta,www.mercadolibre.com.mx,85421,Y,
4099,4199,David King,43,Donatello,Doll,Internet Banking,29,1015,2022-03-13 11:12:50,Australia,Adelaide,www.mercadolibre.com.mx,39394,Y,
4100,4200,Courtney Hughes,39,Yasmin,Doll,Card,9,180,2021-03-19 21:01:00,South Africa,Bloemfontein,www.breadfast.com.za,60320,Y,
4101,4201,Angela Lowe,34,Apples to Apples,Card Game,Internet Banking,51,1275,2021-01-21 00:59:54,Germany,Berlin,www.idealo.de,67029,Y,
4102,4202,Dr. Adriana Huffman,32,Yu-Gi-Oh: TCG,Card Game,Card,43,1290,2020-02-17 04:30:19,China,Suzhou,www.ebay.cn,54881,Y,
4103,4203,Michael Martin,39,Yasmin,Doll,Wallet,22,440,2020-05-19 00:50:03,USA,Seattle,www.ebay.com,92235,Y,
4104,4204,Brooke Patel,33,Pokémon: TCG,Card Game,Card,19,570,2022-01-29 08:59:13,South Africa,Durban,www.bidorbuy.za,96930,Y,
4105,4205,Michael Gregory PhD,14,Monopoly,Board Game,Card,51,1020,2020-11-22 03:25:36,Japan,Osaka,shop.hasbro.com/ja-jp,83115,Y,
4106,4206,Evan Wang,35,Monopoly:Deal,Card Game,Internet Banking,36,360,2021-02-10 19:28:30,Australia,Melbourne,shop.hasbro.com/ja-jp,77065,Y,
4107,4207,Jessica Mclean,44,Raphael,Doll,Internet Banking,51,1785,2020-06-04 05:08:27,UK,Birmingham,www.target.co.uk,89645,N,processor declined
4108,4208,Traci Duncan,9,Overwatch,Video Game,UPI,40,2400,2021-06-14 01:25:17,Mexico,Playa del Carmen,products.hasbro.com/es-mx,55749,Y,
4109,4209,Ryan Rowe,47,Captain America,Doll,Internet Banking,23,575,2022-02-23 17:33:30,USA,Sedona,www.bestbuy.com,42660,Y,
4110,4210,Rachel Graham,21,Clue,Board Game,Internet Banking,40,800,2022-05-06 01:30:11,Brazil,Recife,www.kohls.com/en-br,13344,Y,
4111,4211,Ms. Deborah Lopez,3,Pokémon Soulsilver,Video Game,Wallet,3,120,2021-01-26 01:39:45,USA,Boston,www.toywiz.com,69948,Y,
4112,4212,Susan Allen DDS,18,Chutes and Ladders,Board Game,Wallet,28,560,2022-04-17 20:03:01,Japan,Fukuoka,www.amazon.co.jp,39154,Y,
4113,4213,Carol Peters,10,Fall Guys,Video Game,Wallet,32,640,2020-05-30 11:09:30,Germany,Munich,www.ebay.de,42592,Y,
4114,4214,Robert Rivera,43,Donatello,Doll,UPI,9,315,2020-11-10 15:09:52,Brazil,Sao Paulo,www.kohls.com/en-br,16755,Y,
4115,4215,Courtney Joyce,11,The Sims 4,Video Game,UPI,35,1400,2022-06-24 13:03:29,Canada,Ottawa,www.ebay.ca,47767,Y,
4116,4216,Heather Bailey,1,Breath of the Wild,Video Game,Internet Banking,3,180,2021-06-13 06:53:59,Russia,Ufa,www.shopdisney.ru,33064,Y,
4117,4217,Daniel Roth,9,Overwatch,Video Game,Internet Banking,33,1980,2022-04-20 08:06:58,Cameroon,Douala,www.konga.cm,89376,Y,
4118,4218,Teresa Leonard,9,Overwatch,Video Game,UPI,11,660,2021-03-23 22:54:11,USA,Austin,www.walmart.com,22127,Y,
4119,4219,Kathryn Ponce,5,Red Dead Redemption II,Video Game,Wallet,25,1500,2020-02-08 18:40:48,USA,St. Louis,www.ustoy.com,27026,Y,
4120,4220,Rebecca Gonzalez,14,Monopoly,Board Game,Wallet,7,140,2021-12-01 21:45:59,USA,Palm Springs,www.target.com,28988,Y,
4121,4221,Christopher Jackson,23,Mouse Trap,Board Game,Wallet,18,360,2021-02-25 22:08:49,USA,Orlando,www.walmart.com,94555,Y,
4122,4222,Johnny Jackson,18,Chutes and Ladders,Board Game,Card,13,260,2020-10-27 03:19:43,Australia,Sydney,www.walmart.com,52882,Y,
4123,4223,Stacie Robinson,27,Cards Against Humanity,Card Game,Wallet,32,800,2020-02-18 08:57:58,Canada,Montreal,www.walmart.ca,33172,Y,
4124,4224,Terry Alvarez,36,Barbie,Doll,Card,46,920,2021-12-04 09:22:11,Australia,Darwin,www.walmart.ca,57005,Y,
4125,4225,Thomas Blanchard,5,Red Dead Redemption II,Video Game,Wallet,2,120,2020-05-13 20:01:56,USA,Sedona,www.kohls.com,23004,Y,
4126,4226,Amber Roberts MD,21,Clue,Board Game,Card,35,700,2022-03-23 19:47:53,Russia,Chelyabinsk,www.aliexpress.ru,72472,Y,
4127,4227,Nichole Ellis,24,Cranium,Board Game,Wallet,22,440,2021-09-01 06:26:45,India,Surat,www.kohls.com/en-in,63791,Y,
4128,4228,Stacey Parrish,18,Chutes and Ladders,Board Game,UPI,48,960,2021-08-07 07:31:13,China,Beijing,www.thetoyshop.com/en-cn,50479,Y,
4129,4229,Henry Thompson,39,Yasmin,Doll,Card,9,180,2021-08-06 10:20:18,Australia,Darwin,www.thetoyshop.com/en-cn,35710,Y,
4130,4230,Sherry Maynard,24,Cranium,Board Game,UPI,28,560,2020-09-13 15:35:54,South Africa,Soweto,www.baahe.za,32743,Y,
4131,4231,Julie Rogers,38,Sasha,Doll,UPI,32,640,2021-05-17 02:42:36,South Africa,East London,www.kilimall.za,54526,Y,
4132,4232,Ashley Neal,8,It Takes Two,Video Game,Wallet,14,560,2020-01-26 12:27:08,South Africa,Gqeberha,www.bazar.za,45577,Y,
4133,4233,Connie Goodwin,42,Leonardo,Doll,UPI,35,1225,2020-06-01 05:45:50,Canada,Quebec City,www.thetoyshop.com/en-ca,42425,Y,
4134,4234,Erik Jones,17,Settlers of Catan,Board Game,Internet Banking,10,200,2021-04-25 05:58:36,China,Suzhou,www.taobao.cn,65850,Y,
4135,4235,Bradley Jones,47,Captain America,Doll,UPI,27,675,2021-03-31 19:19:19,Canada,Montreal,shop.mattel.com/en-ca,28432,Y,
4136,4236,Edwin Walker,33,Pokémon: TCG,Card Game,UPI,36,1080,2020-05-10 03:30:50,Mexico,Puerto Vallarta,www.ustoy.com/en-mx,49759,Y,
4137,4237,Michelle Gibbs,45,Michaelangelo,Doll,UPI,49,1715,2020-11-20 05:30:45,Germany,Hamburg,www.idealo.de,16759,Y,
4138,4238,Lauren Goodman,41,Superman,Doll,Internet Banking,39,1170,2020-08-17 04:04:59,Mexico,Playa del Carmen,www.mercadolibre.com.mx,26390,Y,
4139,4239,Sarah Kirby,38,Sasha,Doll,Wallet,18,360,2021-01-02 14:02:17,India,Bengaluru,www.ebay.com/en-in,30837,Y,
4140,4240,John Stewart,11,The Sims 4,Video Game,UPI,13,520,2022-06-14 06:12:30,Brazil,Brasilia,www.walmart.br,69152,Y,
4141,4241,Brandon Hayes,42,Leonardo,Doll,Wallet,21,735,2020-06-18 05:31:21,Mali,Timbuktu,www.konga.ml,46933,Y,
4142,4242,Vickie Burns,31,Magic: The Gathering,Card Game,Wallet,14,700,2020-10-29 09:23:34,South Africa,Pretoria,www.afrikrea.za,18633,Y,
4143,4243,Kevin Johnson,11,The Sims 4,Video Game,Card,38,1520,2022-01-14 15:54:06,USA,Charleston,www.shopdisney.com,48601,Y,
4144,4244,Kristi Orozco,35,Monopoly:Deal,Card Game,Internet Banking,29,290,2021-06-20 10:28:16,Mexico,Puerto Vallarta,www.target.com.mx,59169,N,invalid cvv
4145,4245,Timothy Wood,24,Cranium,Board Game,Wallet,22,440,2020-09-25 22:17:23,Australia,Brisbane,www.target.com.mx,46476,Y,
4146,4246,Savannah Wall,39,Yasmin,Doll,Wallet,46,920,2021-05-11 03:09:44,China,Shanghai,www.fishpond.com/en-cn/Toys,21839,Y,
4147,4247,Melissa Brewer,18,Chutes and Ladders,Board Game,UPI,41,820,2022-04-11 23:31:19,UK,Cardiff,www.kohls.com/en-de,37464,Y,
4148,4248,William Franklin,38,Sasha,Doll,Internet Banking,16,320,2020-11-23 12:29:48,South Africa,Johannesburg,www.zando.za,62385,Y,
4149,4249,Angela Park,4,GTAV,Video Game,Wallet,32,1920,2020-12-27 23:05:42,Germany,Munich,www.mediamarket.de,41047,Y,
4150,4250,Luis Jackson,45,Michaelangelo,Doll,Card,15,525,2020-08-08 16:48:32,Germany,Munich,www.amazon.de,22100,Y,
4151,4251,Brandon Vaughn,6,Undertale,Video Game,Internet Banking,22,550,2022-01-31 04:13:09,Brazil,Natal,products.hasbro.com/pt-br,36042,Y,
4152,4252,Kyle Williams,24,Cranium,Board Game,Card,18,360,2020-12-29 23:53:52,USA,Orlando,www.ebay.com,83674,Y,
4153,4253,Daniel Serrano,22,Battleship,Board Game,Internet Banking,19,380,2020-02-07 03:06:29,Mexico,Acapulco,products.hasbro.com/es-mx,97565,Y,
4154,4254,Peter Dominguez,9,Overwatch,Video Game,UPI,13,780,2021-09-17 04:33:30,India,Surat,www.fishpond.com/en-in/Toys,41572,Y,
4155,4255,Mr. Luis Lewis,37,Jade,Doll,UPI,37,740,2021-10-26 00:48:56,South Africa,Kimberley,www.afrikrea.za,78715,Y,
4156,4256,William Wong,31,Magic: The Gathering,Card Game,Internet Banking,25,1250,2020-09-03 23:03:42,UK,Belfast,www.thetoyshop.com/en-de,13343,Y,
4157,4257,Mr. Leonard Turner IV,46,The Hulk,Doll,UPI,32,960,2021-03-27 19:01:31,USA,Charleston,www.toywiz.com,31868,Y,
4158,4258,Kevin Sullivan,41,Superman,Doll,Wallet,37,1110,2020-11-14 18:17:41,UK,Glagow,www.walmart.co.uk,65983,Y,
4159,4259,Robin Jones,30,Uno,Card Game,Wallet,2,10,2021-11-03 13:49:22,Canada,Vancouver,www.walmart.ca,77385,Y,
4160,4260,Steven Alexander,12,Overcooked 2,Video Game,UPI,40,1600,2020-02-18 23:29:38,Nigeria,Enugu,www.takealot.ng,36002,Y,
4161,4261,John Woods,35,Monopoly:Deal,Card Game,Card,1,10,2020-07-29 07:37:16,USA,Seattle,www.bestbuy.com,18128,Y,
4162,4262,Victor Rivera,22,Battleship,Board Game,Wallet,15,300,2020-08-08 15:56:47,USA,Orlando,www.ustoy.com,95156,Y,
4163,4263,Kevin Morgan,6,Undertale,Video Game,UPI,25,625,2022-06-18 12:30:15,China,Chengdu,www.shopdisney.cn,63125,Y,
4164,4264,Brandon Tyler,15,Sorry,Board Game,Card,17,340,2020-09-18 08:55:56,Russia,Samara,www.ozon.ru,36551,Y,
4165,4265,Deborah Mathews,29,Coup,Card Game,Card,28,420,2021-06-10 05:44:49,Australia,Perth,www.ozon.ru,20984,Y,
4166,4266,Evan Brown,34,Apples to Apples,Card Game,UPI,7,175,2021-10-17 21:31:24,Japan,Fukuoka,www.shopdisney.co.jp,36283,Y,
4167,4267,David Ballard,9,Overwatch,Video Game,Internet Banking,21,1260,2020-12-21 17:39:25,Mali,Bamako,www.breadfast.com.ml,11026,N,processor declined
4168,4268,Kelly Mckinney,25,Scrabble,Board Game,UPI,7,140,2021-12-31 03:54:31,China,Guangzhou,www.ebay.cn,30869,Y,
4169,4269,Jill Coffey MD,27,Cards Against Humanity,Card Game,UPI,17,425,2022-06-15 06:25:14,India,Kolkata,www.fishpond.com/en-in/Toys,67782,Y,
4170,4270,Amanda Smith,2,Super Mario Odyssey,Video Game,Internet Banking,9,540,2021-02-08 14:16:48,USA,Seattle,www.etsy.com,82068,Y,
4171,4271,Jared Patrick,24,Cranium,Board Game,Card,44,880,2020-01-15 04:23:00,Germany,Cologne,products.hasbro.com/de-de,68081,Y,
4172,4272,Amy Martinez,12,Overcooked 2,Video Game,Wallet,4,160,2020-05-10 18:18:16,USA,Miami Beach,www.fatbraintoys.com,41295,Y,
4173,4273,Sarah Morales,24,Cranium,Board Game,Internet Banking,33,660,2022-03-15 00:42:11,USA,Los Angeles,www.thetoyshop.com,78296,Y,
4174,4274,Anthony Flowers,34,Apples to Apples,Card Game,UPI,47,1175,2021-09-10 04:20:34,Mexico,Tulum,www.amazon.com.mx,51819,Y,
4175,4275,Alexander King,46,The Hulk,Doll,Card,9,270,2021-08-22 23:19:22,Germany,Dresden,www.kohls.com/en-de,87894,Y,
4176,4276,Jamie Bautista,3,Pokémon Soulsilver,Video Game,UPI,11,440,2021-04-23 23:07:16,Nigeria,Enugu,www.kilimall.ng,63160,Y,
4177,4277,David Kim,4,GTAV,Video Game,Wallet,6,360,2020-02-07 13:27:34,Germany,Berlin,products.hasbro.com/de-de,62923,Y,
4178,4278,Kerry Fowler,43,Donatello,Doll,UPI,46,1610,2020-02-09 22:46:12,South Africa,East London,www.takealot.za,53394,Y,
4179,4279,Sandra Mercado,37,Jade,Doll,Wallet,37,740,2020-09-26 06:21:19,Canada,Ottawa,www.thetoyshop.com/en-ca,10395,Y,
4180,4280,Kimberly Campbell,32,Yu-Gi-Oh: TCG,Card Game,Wallet,20,600,2020-06-25 14:01:19,South Africa,Gqeberha,www.breadfast.com.za,31902,Y,
4181,4281,Rebecca Rodriguez DVM,40,Chloe,Doll,Internet Banking,26,520,2021-11-04 19:05:26,South Africa,Kimberley,www.kilimall.za,13146,Y,
4182,4282,Kristi Allen,26,Standard Deck of Cards,Card Game,UPI,35,350,2021-02-09 17:31:14,Nigeria,Port Harcourt,www.takealot.ng,14142,Y,
4183,4283,Joseph Moore,17,Settlers of Catan,Board Game,Card,42,840,2021-09-11 21:52:47,China,Wuhan,www.taobao.cn,34334,Y,
4184,4284,Ruth Davis,43,Donatello,Doll,UPI,21,735,2022-05-07 13:23:43,Canada,Vancouver,www.thetoyshop.com/en-ca,63710,Y,
4185,4285,Anne Wright,25,Scrabble,Board Game,Card,9,180,2021-12-20 23:43:35,India,Mumbai,www.kohls.com/en-in,12912,Y,
4186,4286,Rebecca Davila,22,Battleship,Board Game,Wallet,22,440,2022-01-10 14:35:30,Australia,Perth,www.kohls.com/en-in,44283,Y,
4187,4287,Brianna Simpson,11,The Sims 4,Video Game,Card,14,560,2020-06-09 10:40:19,UK,Glagow,www.bestbuy.co.uk,20443,N,insufficient funds
4188,4288,Brian Christian,25,Scrabble,Board Game,Card,29,580,2022-06-14 14:47:02,Cameroon,Garoua,www.konga.cm,19686,Y,
4189,4289,Christine Hooper,12,Overcooked 2,Video Game,Wallet,22,880,2021-07-24 11:29:54,Japan,Tokyo,www.etsy.co.jp,92022,Y,
4190,4290,Matthew Bond,46,The Hulk,Doll,Card,48,1440,2022-06-24 02:15:49,Germany,Nuremburg,www.target.de,53349,Y,
4191,4291,Jennifer Butler,19,Candy Land,Board Game,UPI,22,440,2021-12-28 17:32:38,USA,Portland,www.fishpond.com/Toys,67460,N,authentication failure
4192,4292,Sarah Hall,32,Yu-Gi-Oh: TCG,Card Game,Card,30,900,2020-03-14 04:01:05,USA,Nashville,shop.mattel.com,69526,Y,
4193,4293,Randy Nelson,18,Chutes and Ladders,Board Game,UPI,40,800,2021-11-07 10:40:54,Canada,Victoria,www.toywiz.com/en-ca,94951,Y,
4194,4294,Alisha Wolf,7,Cyberpunk 2077,Video Game,UPI,22,1320,2022-03-10 05:23:42,Japan,Sapporo,www.target.co.jp,23458,Y,
4195,4295,Collin Jennings,29,Coup,Card Game,Internet Banking,30,450,2020-07-15 23:26:44,USA,New York City,www.walmart.com,17467,Y,
4196,4296,Mark Mccoy,31,Magic: The Gathering,Card Game,Internet Banking,51,2550,2020-12-31 10:50:19,Japan,Hiroshima,www.target.co.jp,93446,Y,
4197,4297,Shaun Sanchez,48,Iron Man,Doll,Internet Banking,27,675,2021-02-02 13:12:12,UK,Glagow,www.toywiz.com/en-de,15671,Y,
4198,4298,Tim Snow,24,Cranium,Board Game,Internet Banking,14,280,2020-02-16 04:46:10,Australia,Gold Coast,www.toywiz.com/en-de,93827,Y,
4199,4299,Tricia Joseph,4,GTAV,Video Game,Internet Banking,15,900,2020-08-24 20:48:18,UK,Birmingham,www.bestbuy.co.uk,68300,Y,
4200,4300,Alex Jones,26,Standard Deck of Cards,Card Game,UPI,18,180,2021-06-29 11:21:16,Germany,Frankfurt,www.kohls.com/en-de,24370,Y,
4201,4301,Kenneth Patton,34,Apples to Apples,Card Game,UPI,19,475,2021-03-07 01:35:41,Nigeria,Zaria,www.bazar.ng,40683,N,expired card
4202,4302,Benjamin Ferguson,40,Chloe,Doll,Card,50,1000,2020-05-19 22:44:29,Brazil,Belo Horizonte,www.ustoy.com/en-br,29611,Y,
4203,4303,Kristin Yang,32,Yu-Gi-Oh: TCG,Card Game,Wallet,44,1320,2021-09-09 03:18:30,USA,Charleston,www.kohls.com,60780,Y,
4204,4304,Timothy Mercado,13,Borderlands 2,Video Game,Wallet,47,1880,2020-10-01 23:52:32,China,Harbin,www.ustoy.com/en-cn,12606,Y,
4205,4305,Cristian Franco,25,Scrabble,Board Game,Wallet,32,640,2021-12-16 09:07:29,Nigeria,Onitsha,www.brimore.com.ng,17704,Y,
4206,4306,Megan Torres,30,Uno,Card Game,Internet Banking,27,135,2021-02-11 10:09:51,USA,Palm Springs,shop.hasbro.com/en-us,11628,Y,
4207,4307,Malik Copeland,12,Overcooked 2,Video Game,Wallet,39,1560,2021-08-31 03:51:57,Cameroon,Yaounde,www.bidorbuy.cm,70425,Y,
4208,4308,Heidi Roberts,3,Pokémon Soulsilver,Video Game,Internet Banking,6,240,2021-04-23 23:39:05,Canada,Ottawa,www.kohls.com/en-ca,96588,Y,
4209,4309,Richard Morrison,12,Overcooked 2,Video Game,Internet Banking,23,920,2022-02-15 11:48:18,Nigeria,Benin City,www.kilimall.ng,16195,Y,
4210,4310,Cassandra White,20,The Game of Life,Board Game,Internet Banking,33,660,2022-03-18 09:37:29,South Africa,Soweto,www.auto-plus.za,34055,N,account suspended
4211,4311,Amy Nguyen,9,Overwatch,Video Game,UPI,46,2760,2021-01-10 10:04:11,South Africa,Pretoria,www.babybliss.com.za,12153,Y,
4212,4312,Dawn Kim,24,Cranium,Board Game,Internet Banking,12,240,2021-01-10 12:11:42,China,Chengdu,www.tmaill.cn,23452,Y,
4213,4313,Ronald Bryan,4,GTAV,Video Game,Card,41,2460,2022-06-01 14:59:41,USA,Branson,www.thetoyshop.com,38268,Y,
4214,4314,Sonya Raymond,7,Cyberpunk 2077,Video Game,UPI,22,1320,2022-06-30 17:47:31,Mexico,Acapulco,www.shopdisney.com/en-mx,32448,N,expired card
4215,4315,Jenny Aguilar,32,Yu-Gi-Oh: TCG,Card Game,Wallet,13,390,2022-05-12 08:49:15,UK,Birmingham,www.amazon.co.uk,65344,Y,
4216,4316,Justin Kaufman,28,Exploding Kittens,Card Game,Internet Banking,44,880,2021-07-15 03:01:16,India,Pune,www.indiamart.in,28906,Y,
4217,4317,Samantha Pena,44,Raphael,Doll,Card,9,315,2020-05-04 14:19:41,Nigeria,Onitsha,www.zando.ng,32705,Y,
4218,4318,Derrick Taylor,30,Uno,Card Game,Internet Banking,48,240,2022-01-11 06:30:12,Germany,Dresden,www.fishpond.com/en-de/Toys,42371,Y,
4219,4319,Johnny Rogers,3,Pokémon Soulsilver,Video Game,Card,9,360,2022-02-28 19:33:35,USA,Seattle,www.fatbraintoys.com,61116,Y,
4220,4320,Ryan Klein,28,Exploding Kittens,Card Game,Internet Banking,47,940,2021-05-21 09:30:18,UK,Cardiff,www.shopdisney.co.uk,30575,Y,
4221,4321,William Hicks,27,Cards Against Humanity,Card Game,Card,31,775,2021-04-10 05:37:07,Nigeria,Benin City,www.bazar.ng,24538,N,insufficient funds
4222,4322,Fred Gutierrez,27,Cards Against Humanity,Card Game,Wallet,31,775,2022-05-03 18:49:44,Mexico,Tulum,www.fishpond.com/en-mx/Toys,25395,Y,
4223,4323,Andrew Crosby,4,GTAV,Video Game,Card,1,60,2022-03-01 04:23:16,Mexico,Guadalajara,www.kohls.com/en-mx,52125,Y,
4224,4324,Janet Gill,32,Yu-Gi-Oh: TCG,Card Game,UPI,24,720,2021-09-03 22:04:02,Nigeria,Ibadan,www.bayqi.com.ng,68595,Y,
4225,4325,Todd Fisher,9,Overwatch,Video Game,Wallet,12,720,2021-08-13 05:19:30,Russia,Moscow,www.target.ru,87413,Y,
4226,4326,Kayla Thompson,39,Yasmin,Doll,UPI,5,100,2020-02-27 00:14:29,China,Chengdu,www.thetoyshop.com/en-cn,30986,Y,
4227,4327,Regina Johnson,11,The Sims 4,Video Game,Card,5,200,2022-06-10 18:02:35,Nigeria,Ibadan,www.affariyet.ng,79705,Y,
4228,4328,Seth Clark,26,Standard Deck of Cards,Card Game,UPI,11,110,2020-09-08 17:08:30,South Africa,Pietermaritzburg,www.auto-plus.za,72465,Y,
4229,4329,Angela Rivera,43,Donatello,Doll,Wallet,21,735,2022-03-16 10:07:13,Australia,Adelaide,www.auto-plus.za,38222,Y,
4230,4330,Kyle Soto,36,Barbie,Doll,Card,37,740,2022-04-20 01:33:58,Germany,Munich,www.kohls.com/en-de,48929,Y,
4231,4331,Kaylee Oliver,20,The Game of Life,Board Game,UPI,17,340,2021-07-02 15:26:28,Nigeria,Aba,www.bazar.ng,49970,Y,
4232,4332,Andrew Turner,6,Undertale,Video Game,Card,33,825,2021-10-30 23:06:58,Mexico,Playa del Carmen,www.mercadolibre.com.mx,72617,Y,
4233,4333,Darlene Anderson,4,GTAV,Video Game,Wallet,30,1800,2021-12-17 14:32:18,Canada,Victoria,www.amazon.ca,89851,Y,
4234,4334,Connie Kennedy,33,Pokémon: TCG,Card Game,Card,15,450,2020-05-23 06:03:56,Germany,Düsseldorf,www.ustoy.com/en-de,92984,Y,
4235,4335,Matthew Ruiz,14,Monopoly,Board Game,UPI,18,360,2020-05-27 06:46:48,Nigeria,Zaria,www.takealot.ng,50212,Y,
4236,4336,Anne Murphy,21,Clue,Board Game,Wallet,17,340,2020-05-27 17:52:12,South Africa,East London,www.bidorbuy.za,89473,Y,
4237,4337,Carrie Daniels,47,Captain America,Doll,Internet Banking,11,275,2021-11-20 23:52:36,China,Chongqing,www.pinduoduo.cn,75287,Y,
4238,4338,Jacob Richardson,4,GTAV,Video Game,Card,15,900,2020-03-24 20:01:32,USA,Boston,shop.mattel.com,36131,Y,
4239,4339,Jessica Johnson,48,Iron Man,Doll,Internet Banking,36,900,2021-08-08 19:09:44,Brazil,Salvador,www.fishpond.com/en-br/Toys,31130,Y,
4240,4340,Lisa Mullins,40,Chloe,Doll,Card,45,900,2021-04-03 05:08:50,Nigeria,Lagos,www.takealot.ng,88664,Y,
4241,4341,Jamie Reed,11,The Sims 4,Video Game,Wallet,18,720,2022-01-27 23:37:55,South Africa,Durban,www.kilimall.za,57568,Y,
4242,4342,Katherine Ryan,43,Donatello,Doll,Wallet,23,805,2022-02-04 05:56:46,Germany,Leipzig,products.hasbro.com/de-de,21749,Y,
4243,4343,Suzanne Santana,46,The Hulk,Doll,Wallet,41,1230,2021-09-10 03:42:37,Australia,Cairns,products.hasbro.com/de-de,70240,N,insufficient funds
4244,4344,Amanda Hernandez,30,Uno,Card Game,UPI,17,85,2021-07-03 14:09:34,USA,Branson,www.thetoyshop.com,89906,Y,
4245,4345,Gregory Mendez,47,Captain America,Doll,Card,19,475,2020-01-23 22:27:05,Russia,Kazan,www.target.ru,64031,Y,
4246,4346,Erica Kennedy,28,Exploding Kittens,Card Game,Internet Banking,15,300,2021-02-20 12:49:50,Australia,Perth,www.target.ru,19600,Y,
4247,4347,John Ward,4,GTAV,Video Game,Card,1,60,2020-02-18 20:19:13,Brazil,Belo Horizonte,www.americanas.com.br,71933,Y,
4248,4348,Jennifer Lynch,39,Yasmin,Doll,UPI,30,600,2021-07-04 14:49:54,USA,San Francisco,www.fatbraintoys.com,30048,Y,
4249,4349,Charles Horne,22,Battleship,Board Game,Internet Banking,49,980,2020-11-27 11:19:09,Mexico,Mexico City,www.target.com.mx,25587,Y,
4250,4350,Kenneth Fisher,29,Coup,Card Game,Wallet,45,675,2020-10-14 21:02:50,South Africa,Gqeberha,www.breadfast.com.za,31630,Y,
4251,4351,Elizabeth Cook,7,Cyberpunk 2077,Video Game,Wallet,42,2520,2021-09-27 22:49:05,Canada,Quebec City,www.bestbuy.ca,65664,Y,
4252,4352,Amy Sullivan,3,Pokémon Soulsilver,Video Game,Card,15,600,2021-11-02 01:20:51,China,Wuhan,www.thetoyshop.com/en-cn,36125,Y,
4253,4353,Kathleen Tanner,36,Barbie,Doll,Card,36,720,2022-05-08 03:09:26,USA,"Washington, DC",www.toywiz.com,10231,Y,
4254,4354,Christopher Wilson,45,Michaelangelo,Doll,Internet Banking,37,1295,2022-01-22 08:58:04,South Africa,Pietermaritzburg,www.konga.za,94281,Y,
4255,4355,John Williams,35,Monopoly:Deal,Card Game,Card,17,170,2020-04-07 14:56:41,UK,London,www.ustoy.com/en-de,12604,Y,
4256,4356,Amy Mathis,17,Settlers of Catan,Board Game,Wallet,12,240,2020-12-15 20:51:29,Russia,Ufa,www.aliexpress.ru,25684,Y,
4257,4357,Tina Boone,12,Overcooked 2,Video Game,Internet Banking,32,1280,2021-05-27 04:43:37,Nigeria,Abuja,www.kilimall.ng,44016,Y,
4258,4358,Mary Kaiser,26,Standard Deck of Cards,Card Game,UPI,20,200,2021-04-30 05:58:05,South Africa,Bloemfontein,www.auto-plus.za,30332,Y,
4259,4359,Andrew Hawkins,32,Yu-Gi-Oh: TCG,Card Game,UPI,25,750,2020-08-07 08:33:03,Russia,Saint Petersburg,www.etsy.ru,65691,Y,
4260,4360,Toni Parker,46,The Hulk,Doll,Wallet,5,150,2021-04-25 00:39:43,Mexico,San Miguel de Allende,www.coppel.com,94022,Y,
4261,4361,Noah Hunt,1,Breath of the Wild,Video Game,UPI,28,1680,2020-11-26 00:29:24,USA,Branson,www.ebay.com,87033,Y,
4262,4362,Jessica Morales,12,Overcooked 2,Video Game,Internet Banking,14,560,2021-09-28 05:24:36,UK,Birmingham,www.kohls.com/en-de,87308,Y,
4263,4363,Jennifer Morgan,46,The Hulk,Doll,Wallet,32,960,2021-08-20 02:34:02,Nigeria,Aba,www.bazar.ng,12516,Y,
4264,4364,Alexandra Stewart,2,Super Mario Odyssey,Video Game,Card,25,1500,2021-11-29 23:51:43,China,Chengdu,www.hasbro.cn,29317,Y,
4265,4365,Victor Long,33,Pokémon: TCG,Card Game,Internet Banking,25,750,2021-12-19 06:44:38,Nigeria,Owerri,www.afrikrea.ng,85241,Y,
4266,4366,Travis Henderson,35,Monopoly:Deal,Card Game,Wallet,6,60,2021-01-03 02:22:01,USA,San Francisco,www.toywiz.com,69920,Y,
4267,4367,Abigail Hubbard,27,Cards Against Humanity,Card Game,UPI,42,1050,2021-07-03 05:22:02,India,New Delhi,www.amazon.in,39675,Y,
4268,4368,Melissa Adams PhD,23,Mouse Trap,Board Game,UPI,42,840,2020-08-05 15:18:22,UK,Cardiff,www.toywiz.com/en-de,13103,Y,
4269,4369,Robert Fox,1,Breath of the Wild,Video Game,Card,16,960,2020-01-26 08:08:09,Canada,Quebec City,www.fatbraintoys.ca,96092,Y,
4270,4370,Nicholas Jones,34,Apples to Apples,Card Game,Internet Banking,31,775,2020-03-14 12:29:14,Mexico,Puerto Vallarta,products.hasbro.com/es-mx,99371,Y,
4271,4371,Susan Hughes,7,Cyberpunk 2077,Video Game,Card,49,2940,2021-03-17 00:48:02,China,Wuhan,www.pinduoduo.cn,93215,Y,
4272,4372,Brittany Willis,29,Coup,Card Game,Wallet,12,180,2022-02-14 20:53:29,China,Harbin,www.xiaohongshu.cn,93126,Y,
